Timestamp,Precipitation (mm),Wind Speed (m/s),Temperature (°C),Thunderstorm (0/1)
2022-05-08 16:00:00,10,0,30.45760452191985,0
2022-05-08 17:00:00,20,2,26.650246860775773,0
2022-05-08 18:00:00,5,0,31.66258576584938,0
2022-05-08 19:00:00,0,0,27.313700322794382,0
2022-05-08 20:00:00,50,0,34.17181794962841,0
2022-05-08 21:00:00,5,0,25.886401426757374,0
2022-05-08 22:00:00,10,2,31.759381834278305,0
2022-05-08 23:00:00,0,5,28.89550871486953,1
2022-05-09 00:00:00,0,0,28.304437027960503,0
2022-05-09 01:00:00,20,20,28.03987861650661,0
2022-05-09 02:00:00,0,0,28.71641444914278,0
2022-05-09 03:00:00,10,0,27.32647049685555,0
2022-05-09 04:00:00,5,10,33.428316678483135,0
2022-05-09 05:00:00,0,2,31.275931397642985,0
2022-05-09 06:00:00,10,2,32.387027437335114,1
2022-05-09 07:00:00,0,5,27.322056253815752,0
2022-05-09 08:00:00,10,30,27.099278249013363,0
2022-05-09 09:00:00,100,0,29.278202081843972,1
2022-05-09 10:00:00,100,2,32.083105132176954,0
2022-05-09 11:00:00,20,5,34.71917597127103,0
2022-05-09 12:00:00,5,0,28.679832580579145,0
2022-05-09 13:00:00,5,0,33.61989313367524,0
2022-05-09 14:00:00,10,0,34.314228515554206,0
2022-05-09 15:00:00,0,0,25.069678121611723,0
2022-05-09 16:00:00,0,5,32.14449230132567,0
2022-05-09 17:00:00,5,2,29.278398760848017,0
2022-05-09 18:00:00,0,5,30.90512755864999,1
2022-05-09 19:00:00,50,2,30.28525214007054,1
2022-05-09 20:00:00,0,15,33.6608860518422,0
2022-05-09 21:00:00,0,2,26.862261444722115,0
2022-05-09 22:00:00,0,2,31.888057967028235,0
2022-05-09 23:00:00,20,0,27.512798580398,0
2022-05-10 00:00:00,50,0,33.348593415472095,0
2022-05-10 01:00:00,0,5,33.73282154567949,0
2022-05-10 02:00:00,10,10,27.143276137534944,0
2022-05-10 03:00:00,5,10,28.553791119327993,0
2022-05-10 04:00:00,5,5,30.322844791623304,0
2022-05-10 05:00:00,10,0,25.664840397321157,0
2022-05-10 06:00:00,0,2,30.056081609321733,1
2022-05-10 07:00:00,5,5,30.990040040359354,1
2022-05-10 08:00:00,0,2,34.10237822531737,0
2022-05-10 09:00:00,0,15,28.659410398428292,0
2022-05-10 10:00:00,0,2,27.40220226219655,1
2022-05-10 11:00:00,0,2,30.31514919575246,0
2022-05-10 12:00:00,5,30,33.169672666351566,0
2022-05-10 13:00:00,0,2,30.686569445753605,0
2022-05-10 14:00:00,5,15,33.646333462132205,0
2022-05-10 15:00:00,5,0,26.79756279615207,0
2022-05-10 16:00:00,50,2,33.709836717634644,1
2022-05-10 17:00:00,5,0,30.604326081119048,0
2022-05-10 18:00:00,100,0,27.828970832525012,0
2022-05-10 19:00:00,0,0,25.906368006987403,1
2022-05-10 20:00:00,10,0,25.76691902061609,1
2022-05-10 21:00:00,0,2,31.74674693039945,1
2022-05-10 22:00:00,10,5,34.49426223210176,0
2022-05-10 23:00:00,0,10,32.24964920868385,0
2022-05-11 00:00:00,5,0,32.385046638627905,0
2022-05-11 01:00:00,0,5,26.995146682992104,1
2022-05-11 02:00:00,0,0,28.134698598796433,0
2022-05-11 03:00:00,10,10,32.99640026066436,0
2022-05-11 04:00:00,50,2,30.008208769980897,0
2022-05-11 05:00:00,0,5,25.245407343133913,1
2022-05-11 06:00:00,50,0,27.627588633162155,0
2022-05-11 07:00:00,0,0,33.8042968795016,0
2022-05-11 08:00:00,10,0,33.17894545578424,0
2022-05-11 09:00:00,100,0,26.860020559945195,1
2022-05-11 10:00:00,0,5,27.462313064322874,0
2022-05-11 11:00:00,0,0,34.43637160662357,0
2022-05-11 12:00:00,0,0,29.029658823056753,1
2022-05-11 13:00:00,0,2,26.40347905438044,0
2022-05-11 14:00:00,10,2,30.005961823010637,0
2022-05-11 15:00:00,5,0,29.715218151783393,0
2022-05-11 16:00:00,100,2,34.7278945752264,0
2022-05-11 17:00:00,0,2,31.45439428186217,0
2022-05-11 18:00:00,5,10,29.545574657393765,0
2022-05-11 19:00:00,0,0,28.700511914480174,0
2022-05-11 20:00:00,50,0,31.13953554310112,0
2022-05-11 21:00:00,0,0,30.326743594337305,0
2022-05-11 22:00:00,100,5,31.69197770883316,0
2022-05-11 23:00:00,0,0,30.493217191591025,0
2022-05-12 00:00:00,5,0,34.088870293999456,0
2022-05-12 01:00:00,0,2,25.039941879137107,0
2022-05-12 02:00:00,20,2,30.59973941942037,0
2022-05-12 03:00:00,5,2,32.92876075583715,0
2022-05-12 04:00:00,5,0,25.89540370766226,0
2022-05-12 05:00:00,5,0,25.93478540185885,1
2022-05-12 06:00:00,0,2,25.947120144114503,1
2022-05-12 07:00:00,0,0,34.417084211813304,0
2022-05-12 08:00:00,20,2,33.45772248747372,0
2022-05-12 09:00:00,0,0,26.091727991684486,0
2022-05-12 10:00:00,20,15,31.510133413511767,0
2022-05-12 11:00:00,5,0,30.82199764475164,0
2022-05-12 12:00:00,0,0,26.340340569226854,1
2022-05-12 13:00:00,5,5,30.274824872791903,0
2022-05-12 14:00:00,5,0,25.397585961254443,0
2022-05-12 15:00:00,10,2,25.05876838044831,0
2022-05-12 16:00:00,20,0,27.891027773587407,0
2022-05-12 17:00:00,0,2,34.19241603215848,0
2022-05-12 18:00:00,50,2,30.605844082593716,0
2022-05-12 19:00:00,0,2,25.314514192032732,0
2022-05-12 20:00:00,20,0,25.34844233007444,0
2022-05-12 21:00:00,0,0,26.197196336880065,0
2022-05-12 22:00:00,0,2,27.71655292061316,1
2022-05-12 23:00:00,5,10,26.52835339661647,0
2022-05-13 00:00:00,0,2,27.246442188717744,1
2022-05-13 01:00:00,100,0,26.579514103588462,0
2022-05-13 02:00:00,0,0,32.766013877988804,1
2022-05-13 03:00:00,0,2,29.04554009931701,0
2022-05-13 04:00:00,0,0,31.73270696262356,0
2022-05-13 05:00:00,0,2,28.068329395437736,0
2022-05-13 06:00:00,5,0,29.503721513263628,0
2022-05-13 07:00:00,5,0,31.094174731131428,0
2022-05-13 08:00:00,0,0,25.68009496349028,0
2022-05-13 09:00:00,0,5,27.523758360157103,0
2022-05-13 10:00:00,0,5,34.63207980269432,0
2022-05-13 11:00:00,0,0,33.55915517066013,0
2022-05-13 12:00:00,10,2,34.28405488171825,0
2022-05-13 13:00:00,10,0,25.399033632198687,0
2022-05-13 14:00:00,10,30,30.641287758329682,0
2022-05-13 15:00:00,100,2,27.775117865723104,0
2022-05-13 16:00:00,20,0,33.44934085562685,0
2022-05-13 17:00:00,0,10,30.971245048203336,1
2022-05-13 18:00:00,0,0,26.895694525499753,0
2022-05-13 19:00:00,50,0,25.689573551232154,1
2022-05-13 20:00:00,5,0,32.02020400494006,0
2022-05-13 21:00:00,0,0,34.296956857827574,0
2022-05-13 22:00:00,5,0,28.204484483734998,1
2022-05-13 23:00:00,100,2,29.331937740592995,0
2022-05-14 00:00:00,20,10,32.32938521593182,0
2022-05-14 01:00:00,0,5,30.910268035206617,1
2022-05-14 02:00:00,100,5,31.186115340354238,0
2022-05-14 03:00:00,100,5,27.64150813529751,0
2022-05-14 04:00:00,0,0,26.058431758144557,0
2022-05-14 05:00:00,20,0,29.721096782993147,0
2022-05-14 06:00:00,20,0,30.535219997090163,0
2022-05-14 07:00:00,0,0,32.70195514750394,0
2022-05-14 08:00:00,5,10,25.79069652281198,0
2022-05-14 09:00:00,0,0,26.886659238898638,0
2022-05-14 10:00:00,5,5,27.26670943312738,0
2022-05-14 11:00:00,50,0,30.45365822391563,0
2022-05-14 12:00:00,0,0,29.126103471185782,1
2022-05-14 13:00:00,0,10,32.058285930262656,0
2022-05-14 14:00:00,50,5,33.60615876157641,0
2022-05-14 15:00:00,100,2,31.218094730562854,0
2022-05-14 16:00:00,0,0,33.712449829097025,0
2022-05-14 17:00:00,50,0,31.58106801182094,0
2022-05-14 18:00:00,0,0,30.88366003412751,0
2022-05-14 19:00:00,0,10,30.391413848663085,0
2022-05-14 20:00:00,10,0,30.017266096721194,0
2022-05-14 21:00:00,10,2,26.70091262838625,0
2022-05-14 22:00:00,10,10,29.92796699872387,0
2022-05-14 23:00:00,0,2,32.77138056547552,0
2022-05-15 00:00:00,0,2,30.46791355798626,0
2022-05-15 01:00:00,50,5,29.276796278447712,1
2022-05-15 02:00:00,0,2,34.399196416839686,0
2022-05-15 03:00:00,0,0,25.203763233363976,0
2022-05-15 04:00:00,20,0,26.26718191033827,0
2022-05-15 05:00:00,5,0,33.95559954541409,0
2022-05-15 06:00:00,0,0,26.191197890820213,0
2022-05-15 07:00:00,0,0,30.565691372361147,0
2022-05-15 08:00:00,20,0,34.194606286683864,0
2022-05-15 09:00:00,100,0,31.851341960933635,0
2022-05-15 10:00:00,0,0,29.408725822860777,0
2022-05-15 11:00:00,5,0,25.811722091954284,1
2022-05-15 12:00:00,0,2,27.041927174252866,0
2022-05-15 13:00:00,20,15,32.0538909025742,0
2022-05-15 14:00:00,0,2,31.92124889370091,0
2022-05-15 15:00:00,10,0,30.852395732181964,1
2022-05-15 16:00:00,5,0,30.223598916755005,0
2022-05-15 17:00:00,5,0,27.898807827524863,0
2022-05-15 18:00:00,20,0,31.421809201992502,0
2022-05-15 19:00:00,0,10,34.47251024257133,0
2022-05-15 20:00:00,20,2,31.550504075716567,1
2022-05-15 21:00:00,0,0,33.81906149691671,0
2022-05-15 22:00:00,0,5,32.15921430997384,1
2022-05-15 23:00:00,0,0,32.51972795295229,0
2022-05-16 00:00:00,0,0,26.300093649455604,1
2022-05-16 01:00:00,0,2,25.971680304670368,0
2022-05-16 02:00:00,20,0,28.171867805635365,0
2022-05-16 03:00:00,5,10,28.761471301111428,0
2022-05-16 04:00:00,20,2,31.377020903242453,0
2022-05-16 05:00:00,5,0,28.975935271353983,0
2022-05-16 06:00:00,0,0,28.18201856456146,0
2022-05-16 07:00:00,0,5,34.94142451053075,0
2022-05-16 08:00:00,20,2,30.926272316934188,0
2022-05-16 09:00:00,0,0,25.636837418565324,0
2022-05-16 10:00:00,0,0,25.20173747560199,0
2022-05-16 11:00:00,0,2,32.34813356090612,1
2022-05-16 12:00:00,0,2,29.626442668228744,0
2022-05-16 13:00:00,5,0,33.94755798266254,0
2022-05-16 14:00:00,0,2,32.44291701615252,0
2022-05-16 15:00:00,5,0,32.93397582153967,0
2022-05-16 16:00:00,0,5,27.150195299424492,0
2022-05-16 17:00:00,10,0,28.466166482891374,0
2022-05-16 18:00:00,20,0,31.804988045729893,0
2022-05-16 19:00:00,5,5,33.432112601118035,0
2022-05-16 20:00:00,0,0,33.10095964661435,0
2022-05-16 21:00:00,0,0,28.371303763048992,0
2022-05-16 22:00:00,20,0,30.917173941180142,0
2022-05-16 23:00:00,0,10,25.034180699836796,1
2022-05-17 00:00:00,0,0,34.32944920451095,0
2022-05-17 01:00:00,50,0,27.783605994953483,0
2022-05-17 02:00:00,100,2,26.234515340184746,0
2022-05-17 03:00:00,20,0,32.75974191463238,0
2022-05-17 04:00:00,100,2,32.11270762266154,0
2022-05-17 05:00:00,20,5,28.68970132105416,0
2022-05-17 06:00:00,10,0,28.982845559778703,1
2022-05-17 07:00:00,0,0,32.02075726752728,1
2022-05-17 08:00:00,100,0,25.23856219177601,0
2022-05-17 09:00:00,20,2,34.525054090265414,0
2022-05-17 10:00:00,0,5,34.28205310378367,0
2022-05-17 11:00:00,0,0,28.984521607916665,0
2022-05-17 12:00:00,0,2,32.45997475199027,0
2022-05-17 13:00:00,100,0,30.664507603514735,0
2022-05-17 14:00:00,5,0,32.030384009467795,0
2022-05-17 15:00:00,0,2,34.0768957343825,0
2022-05-17 16:00:00,0,5,29.295795132106182,1
2022-05-17 17:00:00,100,0,29.306428874230374,0
2022-05-17 18:00:00,5,0,33.38520888693082,0
2022-05-17 19:00:00,0,2,25.233320002201125,0
2022-05-17 20:00:00,0,0,27.5560361946508,0
2022-05-17 21:00:00,0,0,26.39730195017932,1
2022-05-17 22:00:00,0,0,33.97392539443609,0
2022-05-17 23:00:00,5,10,30.64596393610575,0
2022-05-18 00:00:00,5,0,25.403622663038156,0
2022-05-18 01:00:00,0,0,29.17128496275266,0
2022-05-18 02:00:00,5,0,33.25256849986739,0
2022-05-18 03:00:00,0,5,25.934004417684495,0
2022-05-18 04:00:00,50,20,27.951784621205203,0
2022-05-18 05:00:00,0,15,33.94284171251401,0
2022-05-18 06:00:00,0,0,25.648146145599174,0
2022-05-18 07:00:00,0,15,34.96115535026997,0
2022-05-18 08:00:00,0,0,28.09748511870874,0
2022-05-18 09:00:00,0,0,25.373620314082004,0
2022-05-18 10:00:00,0,5,26.58136741522315,0
2022-05-18 11:00:00,10,5,31.40727188985955,1
2022-05-18 12:00:00,0,0,26.333621826826285,0
2022-05-18 13:00:00,0,0,32.61742369818819,1
2022-05-18 14:00:00,50,15,28.948055312722563,0
2022-05-18 15:00:00,0,0,33.978292947061234,0
2022-05-18 16:00:00,10,10,25.790723564174545,0
2022-05-18 17:00:00,0,5,28.963406312818574,0
2022-05-18 18:00:00,0,0,30.89375204568244,0
2022-05-18 19:00:00,0,0,33.45336168706788,0
2022-05-18 20:00:00,0,0,30.353028331036562,0
2022-05-18 21:00:00,50,0,32.50822209314994,0
2022-05-18 22:00:00,0,2,31.276819767845,0
2022-05-18 23:00:00,5,0,27.894930843586323,0
2022-05-19 00:00:00,5,0,29.034783418777828,0
2022-05-19 01:00:00,0,0,33.43705487509339,0
2022-05-19 02:00:00,10,2,26.083325063567482,0
2022-05-19 03:00:00,0,0,34.68298858355545,0
2022-05-19 04:00:00,10,0,31.305262752013473,0
2022-05-19 05:00:00,20,0,29.21254425004387,0
2022-05-19 06:00:00,0,0,33.671054605609015,0
2022-05-19 07:00:00,0,10,30.718511637733172,0
2022-05-19 08:00:00,0,15,31.9705986988457,0
2022-05-19 09:00:00,0,0,26.007199507251464,0
2022-05-19 10:00:00,0,0,33.28767256427175,0
2022-05-19 11:00:00,100,0,34.14455993463988,0
2022-05-19 12:00:00,0,0,25.881790878137032,1
2022-05-19 13:00:00,0,10,27.254216652156998,0
2022-05-19 14:00:00,0,5,29.07975695658798,0
2022-05-19 15:00:00,0,0,30.100959344778985,0
2022-05-19 16:00:00,0,5,34.05620580149142,0
2022-05-19 17:00:00,0,15,34.98786052017345,0
2022-05-19 18:00:00,0,0,32.46104299401473,0
2022-05-19 19:00:00,0,15,32.41550148725119,0
2022-05-19 20:00:00,5,5,32.81976678275195,0
2022-05-19 21:00:00,50,0,26.651342708563952,0
2022-05-19 22:00:00,0,5,29.15145037823686,0
2022-05-19 23:00:00,20,0,32.66366752816136,0
2022-05-20 00:00:00,0,0,34.02957546964923,0
2022-05-20 01:00:00,10,5,34.28039907999306,0
2022-05-20 02:00:00,0,10,25.016356087474712,0
2022-05-20 03:00:00,20,0,34.23093788978316,0
2022-05-20 04:00:00,20,0,34.474869486688,0
2022-05-20 05:00:00,10,2,25.02024636680249,0
2022-05-20 06:00:00,20,0,25.11963260804357,0
2022-05-20 07:00:00,5,2,27.7042448303905,0
2022-05-20 08:00:00,0,0,25.580150243086806,1
2022-05-20 09:00:00,5,2,31.20502121085263,0
2022-05-20 10:00:00,0,0,29.45718617563471,0
2022-05-20 11:00:00,0,0,27.34589901578621,0
2022-05-20 12:00:00,0,5,32.90921396357519,0
2022-05-20 13:00:00,5,2,26.71852807332191,1
2022-05-20 14:00:00,0,0,32.66205942984663,0
2022-05-20 15:00:00,5,2,34.73015095918763,0
2022-05-20 16:00:00,5,0,30.8149106611787,1
2022-05-20 17:00:00,0,0,33.25331368701253,1
2022-05-20 18:00:00,0,0,25.994396651721313,1
2022-05-20 19:00:00,100,0,28.04516903415071,1
2022-05-20 20:00:00,20,0,31.90315392044758,0
2022-05-20 21:00:00,0,5,32.00330270744045,1
2022-05-20 22:00:00,0,15,26.165425095892896,0
2022-05-20 23:00:00,0,0,34.16833853671886,0
2022-05-21 00:00:00,0,10,34.49514410950478,0
2022-05-21 01:00:00,0,0,25.317189285203597,0
2022-05-21 02:00:00,50,0,33.107603264077774,0
2022-05-21 03:00:00,100,0,26.37737831066738,0
2022-05-21 04:00:00,20,2,26.221561815550665,0
2022-05-21 05:00:00,0,2,32.00285295736126,0
2022-05-21 06:00:00,0,2,25.808454908134543,0
2022-05-21 07:00:00,5,2,29.482811381717212,0
2022-05-21 08:00:00,5,20,28.843340714821657,0
2022-05-21 09:00:00,0,5,31.790564518393488,0
2022-05-21 10:00:00,5,15,32.96295819628648,0
2022-05-21 11:00:00,10,2,27.108032012403367,0
2022-05-21 12:00:00,10,0,26.8455953863782,0
2022-05-21 13:00:00,5,2,34.065143977285025,0
2022-05-21 14:00:00,10,0,25.05910856034555,1
2022-05-21 15:00:00,0,0,30.614820998253787,0
2022-05-21 16:00:00,5,0,30.929224723439102,1
2022-05-21 17:00:00,0,5,33.1882557622324,0
2022-05-21 18:00:00,0,5,27.173964353689122,1
2022-05-21 19:00:00,0,2,34.49389391480142,1
2022-05-21 20:00:00,0,2,25.690217211785214,1
2022-05-21 21:00:00,100,0,28.038844128575892,0
2022-05-21 22:00:00,0,0,27.455960537373908,0
2022-05-21 23:00:00,50,0,27.167844314333486,0
2022-05-22 00:00:00,0,2,26.671499041998935,0
2022-05-22 01:00:00,0,0,26.859639126118946,1
2022-05-22 02:00:00,5,10,32.74847932879122,0
2022-05-22 03:00:00,0,0,34.65216326785073,0
2022-05-22 04:00:00,5,0,32.72595932201253,0
2022-05-22 05:00:00,0,0,27.50228591942542,0
2022-05-22 06:00:00,20,2,27.501039218779383,1
2022-05-22 07:00:00,0,2,32.3238387235459,1
2022-05-22 08:00:00,5,5,28.30107741244003,0
2022-05-22 09:00:00,0,5,32.98519209745593,1
2022-05-22 10:00:00,10,0,25.145389333331234,0
2022-05-22 11:00:00,5,0,28.75231318836444,0
2022-05-22 12:00:00,0,0,28.839116546248484,0
2022-05-22 13:00:00,0,0,28.285844969365453,0
2022-05-22 14:00:00,5,0,32.17469360572096,0
2022-05-22 15:00:00,50,2,31.747445182531628,1
2022-05-22 16:00:00,0,0,34.95308918194237,0
2022-05-22 17:00:00,10,10,31.137976321627484,0
2022-05-22 18:00:00,5,0,33.34389467519897,0
2022-05-22 19:00:00,5,2,27.386242228260567,0
2022-05-22 20:00:00,100,10,31.526796106010288,1
2022-05-22 21:00:00,5,0,29.837988410055637,0
2022-05-22 22:00:00,20,10,33.54000309479579,0
2022-05-22 23:00:00,5,0,33.814655207880605,1
2022-05-23 00:00:00,0,10,27.539332764547716,0
2022-05-23 01:00:00,5,2,25.5969162894997,0
2022-05-23 02:00:00,50,2,30.390181685249352,1
2022-05-23 03:00:00,20,0,28.361250391914226,0
2022-05-23 04:00:00,0,10,32.10941923610076,1
2022-05-23 05:00:00,0,0,25.058806361907113,0
2022-05-23 06:00:00,5,0,31.883691065893522,0
2022-05-23 07:00:00,5,5,30.38889166656006,0
2022-05-23 08:00:00,0,10,28.23694771436313,0
2022-05-23 09:00:00,0,10,30.736166546816744,1
2022-05-23 10:00:00,10,2,34.344388568897514,1
2022-05-23 11:00:00,10,0,33.85970168674348,0
2022-05-23 12:00:00,20,2,33.73023097236251,0
2022-05-23 13:00:00,50,0,27.368991029655618,0
2022-05-23 14:00:00,0,0,29.03697191563039,0
2022-05-23 15:00:00,20,2,25.726331336848503,0
2022-05-23 16:00:00,5,5,26.30209654187202,0
2022-05-23 17:00:00,100,10,27.366186000167502,0
2022-05-23 18:00:00,0,0,33.83736266686334,0
2022-05-23 19:00:00,0,0,26.200020023587424,0
2022-05-23 20:00:00,10,0,28.50965251867462,0
2022-05-23 21:00:00,50,2,25.297961556863985,0
2022-05-23 22:00:00,20,0,27.626156604248653,0
2022-05-23 23:00:00,10,2,32.98067292991653,0
2022-05-24 00:00:00,0,5,34.25537831343911,0
2022-05-24 01:00:00,10,10,29.12948499898348,0
2022-05-24 02:00:00,20,10,27.796933218086597,0
2022-05-24 03:00:00,10,0,30.744516498842685,1
2022-05-24 04:00:00,5,0,25.276583696178285,0
2022-05-24 05:00:00,0,0,28.333618190975873,0
2022-05-24 06:00:00,5,2,32.86055742514841,0
2022-05-24 07:00:00,0,2,25.197720581972753,0
2022-05-24 08:00:00,100,0,27.756983202834896,0
2022-05-24 09:00:00,5,0,26.939580495018667,0
2022-05-24 10:00:00,5,0,28.524187486437658,1
2022-05-24 11:00:00,100,0,25.72338300524264,0
2022-05-24 12:00:00,0,2,29.271834841620684,1
2022-05-24 13:00:00,0,0,29.70483686352372,1
2022-05-24 14:00:00,5,5,25.961217411144993,0
2022-05-24 15:00:00,0,0,33.20995245042614,0
2022-05-24 16:00:00,0,2,32.27717532906723,0
2022-05-24 17:00:00,20,2,27.61841064918305,0
2022-05-24 18:00:00,5,0,26.439372869205368,1
2022-05-24 19:00:00,0,2,34.982517343562705,1
2022-05-24 20:00:00,0,0,25.265057517569346,0
2022-05-24 21:00:00,0,0,30.185850306624758,0
2022-05-24 22:00:00,5,5,32.357044861368614,0
2022-05-24 23:00:00,0,0,34.37833805333816,0
2022-05-25 00:00:00,20,0,30.2218505036658,0
2022-05-25 01:00:00,5,2,30.767044410383924,0
2022-05-25 02:00:00,0,0,33.913388248030834,0
2022-05-25 03:00:00,0,2,29.079175413074758,0
2022-05-25 04:00:00,5,15,28.732777376029567,0
2022-05-25 05:00:00,0,0,33.90803188147394,1
2022-05-25 06:00:00,5,2,32.26816136634395,0
2022-05-25 07:00:00,50,0,31.665577167419976,1
2022-05-25 08:00:00,0,2,26.638645009736248,0
2022-05-25 09:00:00,0,0,29.2705981827987,0
2022-05-25 10:00:00,20,5,28.973549630061825,1
2022-05-25 11:00:00,0,0,34.1436490245245,0
2022-05-25 12:00:00,0,0,25.474969071728466,0
2022-05-25 13:00:00,0,2,34.84507720593383,0
2022-05-25 14:00:00,50,2,34.13594647686903,0
2022-05-25 15:00:00,50,0,31.363210534169255,0
2022-05-25 16:00:00,0,0,29.252850775610668,0
2022-05-25 17:00:00,5,2,32.70204262197971,0
2022-05-25 18:00:00,0,0,33.34342743542086,0
2022-05-25 19:00:00,5,0,26.730216853128837,1
2022-05-25 20:00:00,0,2,33.75694841024109,0
2022-05-25 21:00:00,0,0,26.46645791171077,1
2022-05-25 22:00:00,20,2,29.052993162421217,1
2022-05-25 23:00:00,0,0,27.035718450354498,0
2022-05-26 00:00:00,0,0,30.40177411070721,0
2022-05-26 01:00:00,20,5,34.31299095201414,0
2022-05-26 02:00:00,10,0,28.444903999858816,1
2022-05-26 03:00:00,5,2,33.18111969036103,0
2022-05-26 04:00:00,50,0,30.12766288208936,0
2022-05-26 05:00:00,0,0,33.14303435325575,0
2022-05-26 06:00:00,0,0,34.00437016494193,1
2022-05-26 07:00:00,0,5,29.343285454201315,0
2022-05-26 08:00:00,0,0,28.952112093449855,0
2022-05-26 09:00:00,0,0,27.123170871222733,0
2022-05-26 10:00:00,5,10,33.90822261296262,0
2022-05-26 11:00:00,0,5,32.447015021767214,0
2022-05-26 12:00:00,0,2,29.615375042241197,0
2022-05-26 13:00:00,0,0,28.907798212958394,0
2022-05-26 14:00:00,0,5,26.02318808877518,0
2022-05-26 15:00:00,5,2,27.00073855040056,0
2022-05-26 16:00:00,0,0,27.830943859270842,0
2022-05-26 17:00:00,0,0,33.84809263262107,0
2022-05-26 18:00:00,100,0,31.675662690761325,1
2022-05-26 19:00:00,10,10,26.847875009962163,0
2022-05-26 20:00:00,5,2,28.517920175309015,0
2022-05-26 21:00:00,5,2,26.876469364196648,0
2022-05-26 22:00:00,5,0,27.91573066638533,0
2022-05-26 23:00:00,0,15,26.559179787402233,0
2022-05-27 00:00:00,0,0,33.20084518793006,0
2022-05-27 01:00:00,5,0,25.581103864100683,0
2022-05-27 02:00:00,0,5,29.46637224307314,0
2022-05-27 03:00:00,0,2,27.85960419678441,0
2022-05-27 04:00:00,0,0,29.04729966073766,0
2022-05-27 05:00:00,0,0,33.94043928133958,1
2022-05-27 06:00:00,50,20,29.579723701204593,0
2022-05-27 07:00:00,0,2,29.354435775953196,0
2022-05-27 08:00:00,0,0,29.198993527444195,0
2022-05-27 09:00:00,5,0,26.447927198583674,0
2022-05-27 10:00:00,5,0,30.586981992344775,0
2022-05-27 11:00:00,5,2,27.812554453129493,0
2022-05-27 12:00:00,0,0,31.124041946063194,0
2022-05-27 13:00:00,0,20,31.62756369215922,0
2022-05-27 14:00:00,10,0,33.14553550676974,0
2022-05-27 15:00:00,0,0,32.0497812854877,0
2022-05-27 16:00:00,0,0,31.160246981969344,0
2022-05-27 17:00:00,100,5,32.69620668449476,0
2022-05-27 18:00:00,0,5,31.615791305650635,0
2022-05-27 19:00:00,0,0,28.434253434019396,0
2022-05-27 20:00:00,0,0,26.133776523143563,0
2022-05-27 21:00:00,0,0,32.53529919693515,0
2022-05-27 22:00:00,0,0,27.172039592160417,0
2022-05-27 23:00:00,0,0,33.620266553259285,0
2022-05-28 00:00:00,0,10,31.98796371398367,0
2022-05-28 01:00:00,0,5,29.483111855673855,0
2022-05-28 02:00:00,0,0,34.631338353276455,0
2022-05-28 03:00:00,10,0,32.51007556164844,0
2022-05-28 04:00:00,10,15,29.817519289879215,0
2022-05-28 05:00:00,0,0,27.99888159630591,0
2022-05-28 06:00:00,100,0,27.64911665977195,0
2022-05-28 07:00:00,5,0,27.60635336536684,0
2022-05-28 08:00:00,10,0,29.60817102742555,0
2022-05-28 09:00:00,0,2,26.910355172974384,1
2022-05-28 10:00:00,20,0,32.14430281817038,0
2022-05-28 11:00:00,50,0,33.341122975823964,0
2022-05-28 12:00:00,0,5,25.804272559972034,0
2022-05-28 13:00:00,5,20,32.44403718785904,1
2022-05-28 14:00:00,10,0,30.066747720098668,0
2022-05-28 15:00:00,0,10,25.816334621442707,0
2022-05-28 16:00:00,0,10,28.034584307750087,0
2022-05-28 17:00:00,0,0,33.8485073929525,0
2022-05-28 18:00:00,0,0,32.167434561847685,0
2022-05-28 19:00:00,0,5,28.988740949114323,0
2022-05-28 20:00:00,5,10,32.122645120750185,0
2022-05-28 21:00:00,5,10,27.61013692193699,0
2022-05-28 22:00:00,50,0,26.847643392268818,0
2022-05-28 23:00:00,5,0,34.18855322134129,0
2022-05-29 00:00:00,0,5,28.288313969732844,0
2022-05-29 01:00:00,0,0,27.119316230540786,0
2022-05-29 02:00:00,20,10,31.03205765247384,0
2022-05-29 03:00:00,0,2,33.81292370097146,0
2022-05-29 04:00:00,10,0,32.59193635495183,0
2022-05-29 05:00:00,0,0,29.411103668916677,1
2022-05-29 06:00:00,0,5,31.360941124365812,0
2022-05-29 07:00:00,0,0,27.01768894771324,0
2022-05-29 08:00:00,0,10,30.10498479266152,0
2022-05-29 09:00:00,10,0,33.38618418274957,0
2022-05-29 10:00:00,5,5,34.3371185635422,0
2022-05-29 11:00:00,0,5,32.31770278515285,0
2022-05-29 12:00:00,20,5,28.916924748915786,0
2022-05-29 13:00:00,0,2,27.671758315751042,0
2022-05-29 14:00:00,0,0,28.211003884746525,0
2022-05-29 15:00:00,50,0,32.50157067603494,1
2022-05-29 16:00:00,0,2,26.93697687322488,1
2022-05-29 17:00:00,20,2,29.02280095559232,0
2022-05-29 18:00:00,20,0,34.64094132158223,1
2022-05-29 19:00:00,0,0,34.17237048164637,0
2022-05-29 20:00:00,0,0,34.194448047546324,0
2022-05-29 21:00:00,0,2,25.541843198593543,0
2022-05-29 22:00:00,0,5,34.34367708680978,0
2022-05-29 23:00:00,10,5,26.862247049814002,0
2022-05-30 00:00:00,0,0,32.53666222735302,1
2022-05-30 01:00:00,0,2,26.914907395757176,1
2022-05-30 02:00:00,5,0,28.88813319276023,0
2022-05-30 03:00:00,5,10,29.137863829088012,0
